Year,Car Make and Model,Retail Price,Highway MPG,Body Style,Base Curb Weight (lbs),Parking Aid,Back-Up Camera,Stability Control
2016,2016 Acura ILX Specs: 4-Door Sedan w/Technology Plus/A-SPEC Pkg,34890.0,36.0,Car,3137.0,No,Yes,Yes
2016,2016 Acura ILX Specs: 4-Door Sedan w/Technology Plus Pkg,32900.0,36.0,Car,3115.0,No,Yes,Yes
2016,2016 Acura ILX Specs: 4-Door Sedan w/Premium/A-SPEC Pkg,31890.0,36.0,Car,3133.0,No,Yes,Yes
2016,2016 Acura ILX Specs: 4-Door Sedan w/Premium Pkg,29900.0,36.0,Car,3113.0,No,Yes,Yes
2016,2016 Acura ILX Specs: 4-Door Sedan w/AcuraWatch Plus Pkg,29200.0,36.0,Car,3095.0,No,Yes,Yes
2015,2015 Acura ILX Specs: 4-Door Sedan 2.0L,27050.0,35.0,Car,2955.0,No,Yes,Yes
2015,2015 Acura ILX Specs: 4-Door Sedan 2.4L Premium Pkg,29350.0,31.0,Car,2978.0,No,Yes,Yes
2015,2015 Acura ILX Specs: 4-Door Sedan 2.0L Tech Pkg,31750.0,35.0,Car,2970.0,No,Yes,Yes
2015,2015 Acura ILX Specs: 4-Door Sedan 2.0L Premium Pkg,29350.0,35.0,Car,2959.0,No,Yes,Yes
2014,2014 Acura ILX Specs: 4-Door Sedan 1.5L Hybrid,28900.0,38.0,Car,2959.0,No,Yes,Yes
2014,2014 Acura ILX Specs: 4-Door Sedan 2.4L Premium Pkg,29200.0,31.0,Car,2978.0,No,Yes,Yes
2014,2014 Acura ILX Specs: 4-Door Sedan 2.0L Tech Pkg,31600.0,35.0,Car,2970.0,No,Yes,Yes
2014,2014 Acura ILX Specs: 4-Door Sedan 2.0L Premium Pkg,29200.0,35.0,Car,2959.0,No,Yes,Yes
2014,2014 Acura ILX Specs: 4-Door Sedan 2.0L,26900.0,35.0,Car,2955.0,No,Yes,Yes
2014,2014 Acura ILX Specs: 4-Door Sedan 1.5L Hybrid Tech Pkg,34600.0,38.0,Car,2987.0,No,Yes,Yes
2013,2013 Acura ILX Specs: 4-Door Sedan 1.5L Hybrid,28900.0,38.0,Car,2959.0,No,No,Yes
2013,2013 Acura ILX Specs: 4-Door Sedan 2.4L Premium Pkg,29200.0,31.0,Car,2978.0,No,Yes,Yes
2013,2013 Acura ILX Specs: 4-Door Sedan 2.0L Tech Pkg,31400.0,35.0,Car,2970.0,No,Yes,Yes
2013,2013 Acura ILX Specs: 4-Door Sedan 2.0L Premium Pkg,29200.0,35.0,Car,2959.0,No,Yes,Yes
2013,2013 Acura ILX Specs: 4-Door Sedan 2.0L,25900.0,35.0,Car,2910.0,No,No,Yes
2013,2013 Acura ILX Specs: 4-Door Sedan 1.5L Hybrid Tech Pkg,34400.0,38.0,Car,2987.0,No,Yes,Yes
2019,2019 Acura NSX Specs: Coupe,157500.0,22.0,Car,3878.0,Yes,Yes,Yes
2018,2018 Acura NSX Specs: Coupe,156000.0,22.0,Car,3803.0,No,Yes,Yes
2005,2005 Acura NSX Specs: 2-Door Coupe AT,89000.0,24.0,Car,3197.0,No,No,No
2005,2005 Acura NSX Specs: 2-Door Coupe MT,89000.0,24.0,Car,3153.0,No,No,No
2004,2004 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,89000.0,24.0,Car,3197.0,No,No,No
2004,2004 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,89000.0,24.0,Car,3153.0,No,No,No
2003,2003 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,89000.0,24.0,Car,3197.0,No,No,No
2003,2003 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,89000.0,24.0,Car,3153.0,No,No,No
2002,2002 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,89000.0,24.0,Car,3197.0,No,No,No
2002,2002 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,89000.0,24.0,Car,3153.0,No,No,No
2001,2001 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,84100.0,24.0,Car,3110.0,No,No,No
2001,2001 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,88100.0,24.0,Car,3160.0,No,No,No
2001,2001 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,88100.0,24.0,Car,3204.0,No,No,No
2001,2001 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,84100.0,24.0,Car,3069.0,No,No,No
2000,2000 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,84000.0,24.0,Car,3110.0,No,No,No
2000,2000 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,88000.0,24.0,Car,3160.0,No,No,No
2000,2000 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,88000.0,24.0,Car,3204.0,No,No,No
2000,2000 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,84000.0,24.0,Car,3069.0,No,No,No
1999,1999 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,84000.0,24.0,Car,3110.0,No,No,No
1999,1999 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,88000.0,24.0,Car,3160.0,No,No,No
1999,1999 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,88000.0,24.0,Car,3204.0,No,No,No
1999,1999 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,84000.0,24.0,Car,3066.0,No,No,No
1998,1998 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,84000.0,24.0,Car,3110.0,No,No,No
1998,1998 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,88000.0,24.0,Car,3160.0,No,No,No
1998,1998 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,88000.0,24.0,Car,3204.0,No,No,No
1998,1998 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,84000.0,24.0,Car,3066.0,No,No,No
1997,1997 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,84000.0,24.0,Car,3113.0,No,No,No
1997,1997 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,88000.0,24.0,Car,3164.0,No,No,No
1997,1997 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,88000.0,24.0,Car,3208.0,No,No,No
1997,1997 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,84000.0,24.0,Car,3069.0,No,No,No
1996,1996 Acura NSX Specs: 2-Door NSX Coupe Automatic,83000.0,,Car,,No,No,No
1996,1996 Acura NSX Specs: 2-Door NSX-T Open Top Manual,83500.0,,Car,,No,No,No
1996,1996 Acura NSX Specs: 2-Door NSX-T Open Top Automatic,87000.0,,Car,,No,No,No
1996,1996 Acura NSX Specs: 2-Door NSX Coupe Manual,79500.0,,Car,,No,No,No
2019,2019 Acura RLX Specs: Sedan Sport Hybrid w/Advance Pkg,61900.0,29.0,Car,4380.0,Yes,Yes,Yes
2019,2019 Acura RLX Specs: Sedan w/Technology Pkg,54900.0,29.0,Car,3977.0,No,Yes,Yes
2018,2018 Acura RLX Specs: Sedan Sport Hybrid w/Advance Pkg,61900.0,29.0,Car,4380.0,Yes,Yes,Yes
2018,2018 Acura RLX Specs: Sedan w/Technology Pkg,54900.0,29.0,Car,3977.0,No,Yes,Yes
2016,2016 Acura RLX Specs: 4-Door Sedan Advance Pkg,60450.0,31.0,Car,4003.0,Yes,Yes,Yes
2016,2016 Acura RLX Specs: 4-Door Sedan Tech Pkg,54450.0,31.0,Car,3969.0,No,Yes,Yes
2016,2016 Acura RLX Specs: 4-Door Sedan Navigation,50950.0,31.0,Car,,No,Yes,Yes
2016,2016 Acura RLX Specs: 4-Door Sedan Hybrid Tech Pkg,59950.0,32.0,Car,4312.0,No,Yes,Yes
2016,2016 Acura RLX Specs: 4-Door Sedan Hybrid Advance Pkg,65950.0,32.0,Car,4346.0,Yes,Yes,Yes
2015,2015 Acura RLX Specs: 4-Door Sedan,48450.0,31.0,Car,3933.0,No,Yes,Yes
2015,2015 Acura RLX Specs: 4-Door Sedan Tech Pkg,54450.0,31.0,Car,3955.0,No,Yes,Yes
2015,2015 Acura RLX Specs: 4-Door Sedan Navigation,50950.0,31.0,Car,3933.0,No,Yes,Yes
2015,2015 Acura RLX Specs: 4-Door Sedan Krell Audio Pkg,56950.0,31.0,Car,3981.0,No,Yes,Yes
2015,2015 Acura RLX Specs: 4-Door Sedan Advance Pkg,60450.0,31.0,Car,3997.0,No,Yes,Yes
2014,2014 Acura RLX Specs: 4-Door Sedan,48450.0,31.0,Car,3933.0,No,Yes,Yes
2014,2014 Acura RLX Specs: 4-Door Sedan Tech Pkg,54450.0,31.0,Car,3955.0,No,Yes,Yes
2014,2014 Acura RLX Specs: 4-Door Sedan Navigation,50950.0,31.0,Car,3933.0,No,Yes,Yes
2014,2014 Acura RLX Specs: 4-Door Sedan Krell Audio Pkg,56950.0,31.0,Car,3981.0,No,Yes,Yes
2014,2014 Acura RLX Specs: 4-Door Sedan Hybrid Tech Pkg,59950.0,32.0,Car,4312.0,No,Yes,Yes
2014,2014 Acura RLX Specs: 4-Door Sedan Hybrid Advance Pkg,65950.0,32.0,Car,4354.0,Yes,Yes,Yes
2014,2014 Acura RLX Specs: 4-Door Sedan Advance Pkg,60450.0,31.0,Car,3997.0,Yes,Yes,Yes
2018,2018 Alfa Romeo 4C Specs: Coupe,55900.0,34.0,Car,2465.0,No,No,Yes
2016,2016 Alfa Romeo 4C Specs: 2-Door Convertible Spider,65900.0,34.0,Car,2487.0,No,No,Yes
2016,2016 Alfa Romeo 4C Specs: 2-Door Coupe,55900.0,34.0,Car,2465.0,No,No,Yes
2015,2015 Alfa Romeo 4C Specs: 2-Door Convertible Spider,63900.0,,Car,2487.0,No,No,Yes
2015,2015 Alfa Romeo 4C Specs: 2-Door Coupe Launch Edition,68400.0,34.0,Car,2465.0,No,No,Yes
2015,2015 Alfa Romeo 4C Specs: 2-Door Coupe,53900.0,34.0,Car,2465.0,No,No,Yes
2019,2019 Alfa Romeo Giulia Specs: AWD,40295.0,31.0,Car,3632.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Ti Sport Carbon RWD,40495.0,33.0,Car,3521.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Ti Sport RWD,40495.0,33.0,Car,3521.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Ti Lusso RWD,40495.0,33.0,Car,3521.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Ti RWD,40495.0,33.0,Car,3521.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Sport RWD,38295.0,33.0,Car,3521.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Quadrifoglio RWD,73995.0,24.0,Car,3806.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: RWD,38295.0,33.0,Car,3521.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Ti Sport Carbon AWD,42495.0,31.0,Car,3632.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Ti Sport AWD,42495.0,31.0,Car,3632.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Ti Lusso AWD,42495.0,31.0,Car,3632.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Ti AWD,42495.0,31.0,Car,3632.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Giulia Specs: Sport AWD,40295.0,31.0,Car,3632.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: AWD,40195.0,31.0,Car,3632.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: Ti Sport RWD,40195.0,33.0,Car,3521.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: Ti Lusso RWD,40195.0,33.0,Car,3521.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: Ti RWD,40195.0,33.0,Car,3521.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: Sport RWD,38195.0,33.0,Car,3521.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: RWD,38195.0,33.0,Car,3521.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: Ti Sport AWD,42195.0,31.0,Car,3632.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: Ti Lusso AWD,42195.0,31.0,Car,3632.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: Ti AWD,42195.0,31.0,Car,3632.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Giulia Specs: Sport AWD,40195.0,31.0,Car,3632.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Stelvio Quadrifoglio Specs: AWD,79795.0,23.0,Car,4360.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Stelvio Specs: AWD,42295.0,28.0,Car,4044.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Stelvio Specs: Sport RWD,40295.0,29.0,Car,4044.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Stelvio Specs: RWD,40295.0,29.0,Car,4044.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Stelvio Specs: Ti Sport AWD,44495.0,28.0,Car,4044.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Stelvio Specs: Ti Lusso AWD,44495.0,28.0,Car,4044.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Stelvio Specs: Ti AWD,44495.0,28.0,Car,4044.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Stelvio Specs: Sport AWD,42295.0,28.0,Car,4044.0,Yes,Yes,Yes
2019,2019 Alfa Romeo Stelvio Specs: Quadrifoglio AWD,79995.0,23.0,Car,4360.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Stelvio Specs: AWD,41995.0,28.0,Car,4044.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Stelvio Specs: Ti Sport AWD,43995.0,28.0,Car,4044.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Stelvio Specs: Ti Lusso AWD,43995.0,28.0,Car,4044.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Stelvio Specs: Ti AWD,43995.0,28.0,Car,4044.0,Yes,Yes,Yes
2018,2018 Alfa Romeo Stelvio Specs: Sport AWD,41995.0,28.0,Car,4044.0,Yes,Yes,Yes
2019,2019 Alfa Romeo 4C Spider Specs: Spider,66900.0,34.0,Car,2487.0,No,Yes,Yes
2018,2018 Alfa Romeo 4C Spider Specs: Spider,65900.0,,Car,2487.0,No,No,Yes
2019,2019 Aston Martin DB11 Specs: AMR Coupe,241000.0,,Car,4134.0,Yes,Yes,Yes
2019,2019 Aston Martin DB11 Specs: Volante,201495.0,24.0,Car,4134.0,Yes,Yes,Yes
2019,2019 Aston Martin DB11 Specs: V8 Coupe,216495.0,24.0,Car,3880.0,Yes,Yes,Yes
2019,2019 Aston Martin DB11 Specs: V12 Coupe,221995.0,22.0,Car,4134.0,Yes,Yes,Yes
2018,2018 Aston Martin DB11 Specs: V12 Coupe,216495.0,21.0,Car,4080.0,Yes,Yes,Yes
2018,2018 Aston Martin DB11 Specs: Volante,,24.0,Car,4134.0,Yes,Yes,Yes
2018,2018 Aston Martin DB11 Specs: V8 Coupe,198995.0,24.0,Car,3880.0,Yes,Yes,Yes
2019,2019 Aston Martin Vantage Specs: Coupe,149995.0,25.0,Car,,Yes,Yes,Yes
2018,2018 Aston Martin Vantage Specs: Coupe,149995.0,,Car,,Yes,No,Yes
2010,2010 Aston Martin Vantage Specs: 2-Door Convertible Manual,131650.0,19.0,Car,3770.0,Yes,No,Yes
2010,2010 Aston Martin Vantage Specs: 2-Door Coupe Sportshift,123450.0,20.0,Car,3595.0,Yes,No,Yes
2010,2010 Aston Martin Vantage Specs: 2-Door Coupe Manual,118650.0,19.0,Car,3595.0,Yes,No,Yes
2010,2010 Aston Martin Vantage Specs: 2-Door Convertible Sportshift,136450.0,20.0,Car,3770.0,Yes,No,Yes
2009,2009 Aston Martin Vantage Specs: 2-Door Convertible Manual,132500.0,19.0,Car,3770.0,Yes,No,Yes
2009,2009 Aston Martin Vantage Specs: 2-Door Coupe Sportshift,123500.0,19.0,Car,3595.0,Yes,No,Yes
2009,2009 Aston Martin Vantage Specs: 2-Door Coupe Manual,119500.0,19.0,Car,3595.0,Yes,No,Yes
2009,2009 Aston Martin Vantage Specs: 2-Door Convertible Sportshift,136500.0,19.0,Car,3770.0,Yes,No,Yes
2008,2008 Aston Martin Vantage Specs: 2-Door Convertible Manual,124300.0,20.0,Car,3770.0,Yes,No,Yes
2008,2008 Aston Martin Vantage Specs: 2-Door Coupe Sportshift,115700.0,20.0,Car,3594.0,Yes,No,Yes
2008,2008 Aston Martin Vantage Specs: 2-Door Coupe Manual,111300.0,20.0,Car,3594.0,Yes,No,Yes
2008,2008 Aston Martin Vantage Specs: 2-Door Convertible Sportshift,128700.0,20.0,Car,3770.0,Yes,No,Yes
2007,2007 Aston Martin Vantage Specs: 2-Door Convertible Manual,123800.0,19.0,Car,3770.0,Yes,No,Yes
2007,2007 Aston Martin Vantage Specs: 2-Door Coupe Sportshift,114600.0,19.0,Car,3594.0,Yes,No,Yes
2007,2007 Aston Martin Vantage Specs: 2-Door Coupe Manual,110600.0,19.0,Car,3594.0,Yes,No,Yes
2007,2007 Aston Martin Vantage Specs: 2-Door Convertible Sportshift,127800.0,19.0,Car,3770.0,Yes,No,Yes
2006,2006 Aston Martin Vantage Specs: 2-Door Coupe V8 Manual,110000.0,,Car,3461.0,No,No,Yes
2019,2019 Aston Martin Vanquish Specs: S Coupe,294950.0,21.0,Car,3834.0,Yes,Yes,Yes
2019,2019 Aston Martin Vanquish Specs: S Volante,312950.0,,Car,4065.0,Yes,Yes,Yes
2018,2018 Aston Martin Vanquish Specs: S Coupe,294950.0,21.0,Car,3834.0,Yes,Yes,Yes
2018,2018 Aston Martin Vanquish Specs: S Volante,312950.0,,Car,4065.0,Yes,Yes,Yes
2016,2016 Aston Martin Vanquish Specs: 2-Door Coupe,287650.0,21.0,Car,3999.0,Yes,Yes,Yes
2016,2016 Aston Martin Vanquish Specs: 2-Door Volante Carbon,320695.0,21.0,Car,4065.0,Yes,Yes,Yes
2016,2016 Aston Martin Vanquish Specs: 2-Door Volante,305650.0,21.0,Car,4065.0,Yes,Yes,Yes
2016,2016 Aston Martin Vanquish Specs: 2-Door Coupe Carbon,302695.0,21.0,Car,3999.0,Yes,Yes,Yes
2015,2015 Aston Martin Vanquish Specs: 2-Door Coupe,283295.0,,Car,3999.0,Yes,Yes,Yes
2015,2015 Aston Martin Vanquish Specs: 2-Door Volante,301295.0,,Car,4065.0,Yes,Yes,Yes
2014,2014 Aston Martin Vanquish Specs: 2-Door Coupe,279995.0,19.0,Car,3833.0,Yes,Yes,Yes
2014,2014 Aston Martin Vanquish Specs: 2-Door Volante,296295.0,19.0,Car,4065.0,Yes,Yes,Yes
2006,2006 Aston Martin Vanquish Specs: 2-Door Coupe,260000.0,17.0,Car,4133.0,No,No,No
2005,2005 Aston Martin Vanquish Specs: 2-Door Coupe,255000.0,17.0,Car,4134.0,No,No,No
2004,2004 Aston Martin Vanquish Specs: 2-Door Coupe,234260.0,19.0,Car,4045.0,No,No,No
2003,2003 Aston Martin Vanquish Specs: 2-Door Coupe,231260.0,18.0,Car,3969.0,No,No,No
2002,2002 Aston Martin Vanquish Specs: 2-Door Coupe,228000.0,18.0,Car,3969.0,No,No,No
2012,2012 Aston Martin DBS Specs: 2-Door Coupe,275461.0,17.0,Car,3737.0,Yes,No,Yes
2012,2012 Aston Martin DBS Specs: 2-Door Volante Carbon,295987.0,17.0,Car,3990.0,Yes,No,Yes
2012,2012 Aston Martin DBS Specs: 2-Door Volante,290461.0,17.0,Car,3990.0,Yes,No,Yes
2012,2012 Aston Martin DBS Specs: 2-Door Coupe Carbon,284576.0,17.0,Car,3737.0,Yes,No,Yes
2011,2011 Aston Martin DBS Specs: 2-Door Coupe,268660.0,17.0,Car,3737.0,Yes,No,Yes
2011,2011 Aston Martin DBS Specs: 2-Door Volante,282295.0,17.0,Car,3737.0,Yes,No,Yes
2010,2010 Aston Martin DBS Specs: 2-Door Coupe,266000.0,17.0,Car,3737.0,Yes,No,Yes
2010,2010 Aston Martin DBS Specs: 2-Door Volante,279500.0,17.0,Car,3737.0,Yes,No,Yes
2009,2009 Aston Martin DBS Specs: 2-Door Coupe,269000.0,17.0,Car,3737.0,Yes,No,Yes
2008,2008 Aston Martin DBS Specs: 2-Door Coupe,262000.0,17.0,Car,3737.0,Yes,No,Yes
2019,2019 Audi A6 Specs: Premium 55 TFSI quattro,58900.0,29.0,Car,4266.0,Yes,Yes,Yes
2019,2019 Audi A6 Specs: Prestige 55 TFSI quattro,58900.0,29.0,Car,4266.0,Yes,No,Yes
2019,2019 Audi A6 Specs: Premium Plus 55 TFSI quattro,58900.0,29.0,Car,4266.0,Yes,No,Yes
2018,2018 Audi A6 Specs: 2.0 TFSI Premium FWD,49700.0,34.0,Car,3858.0,Yes,Yes,Yes
2018,2018 Audi A6 Specs: 3.0 TFSI Sport quattro AWD,58000.0,29.0,Car,4023.0,Yes,Yes,Yes
2018,2018 Audi A6 Specs: 3.0 TFSI Prestige quattro AWD,56500.0,29.0,Car,4023.0,Yes,No,Yes
2018,2018 Audi A6 Specs: 3.0 TFSI Premium Plus quattro AWD,56500.0,29.0,Car,4023.0,Yes,Yes,Yes
2018,2018 Audi A6 Specs: 3.0 TFSI Premium quattro AWD,56500.0,29.0,Car,4023.0,Yes,Yes,Yes
2018,2018 Audi A6 Specs: 2.0 TFSI Sport quattro AWD,53400.0,31.0,Car,4023.0,Yes,Yes,Yes
2018,2018 Audi A6 Specs: 2.0 TFSI Premium Plus quattro AWD,51900.0,31.0,Car,4023.0,Yes,Yes,Yes
2018,2018 Audi A6 Specs: 2.0 TFSI Premium quattro AWD,51900.0,31.0,Car,4023.0,Yes,Yes,Yes
2018,2018 Audi A6 Specs: 2.0 TFSI Sport FWD,51200.0,34.0,Car,3858.0,Yes,Yes,Yes
2018,2018 Audi A6 Specs: 2.0 TFSI Premium Plus FWD,49700.0,34.0,Car,3858.0,Yes,Yes,Yes
2016,2016 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium,46200.0,34.0,Car,3803.0,No,No,Yes
2016,2016 Audi A6 Specs: 4-Door Sedan quattro 3.0T Prestige,57400.0,29.0,Car,4178.0,Yes,Yes,Yes
2016,2016 Audi A6 Specs: 4-Door Sedan quattro 3.0T Premium Plus,57400.0,29.0,Car,4178.0,Yes,Yes,Yes
2016,2016 Audi A6 Specs: 4-Door Sedan quattro 3.0L TDI Prestige,59500.0,38.0,Car,4277.0,Yes,Yes,Yes
2016,2016 Audi A6 Specs: 4-Door Sedan quattro 3.0L TDI Premium Plus,59500.0,38.0,Car,4277.0,Yes,Yes,Yes
2016,2016 Audi A6 Specs: 4-Door Sedan quattro 2.0T Premium Plus,48400.0,32.0,Car,3957.0,No,No,Yes
2016,2016 Audi A6 Specs: 4-Door Sedan quattro 2.0T Premium,48400.0,32.0,Car,3957.0,No,No,Yes
2016,2016 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium Plus,46200.0,34.0,Car,3803.0,No,No,Yes
2015,2015 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium,44800.0,33.0,Car,3726.0,No,No,Yes
2015,2015 Audi A6 Specs: 4-Door Sedan quattro 3.0T Prestige,56300.0,27.0,Car,4101.0,Yes,Yes,Yes
2015,2015 Audi A6 Specs: 4-Door Sedan quattro 3.0T Premium Plus,56300.0,27.0,Car,4101.0,Yes,Yes,Yes
2015,2015 Audi A6 Specs: 4-Door Sedan quattro 3.0L TDI Prestige,58700.0,38.0,Car,4178.0,Yes,Yes,Yes
2015,2015 Audi A6 Specs: 4-Door Sedan quattro 3.0L TDI Premium Plus,58700.0,38.0,Car,4178.0,Yes,Yes,Yes
2015,2015 Audi A6 Specs: 4-Door Sedan quattro 2.0T Premium Plus,46900.0,29.0,Car,3957.0,No,No,Yes
2015,2015 Audi A6 Specs: 4-Door Sedan quattro 2.0T Premium,46900.0,29.0,Car,3957.0,No,No,Yes
2015,2015 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium Plus,44800.0,33.0,Car,3726.0,No,No,Yes
2014,2014 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium,43100.0,33.0,Car,3726.0,No,No,Yes
2014,2014 Audi A6 Specs: 4-Door Sedan quattro 3.0T Prestige,55100.0,27.0,Car,4101.0,Yes,Yes,Yes
2014,2014 Audi A6 Specs: 4-Door Sedan quattro 3.0T Premium Plus,55100.0,27.0,Car,4101.0,Yes,Yes,Yes
2014,2014 Audi A6 Specs: 4-Door Sedan quattro 3.0L TDI Prestige,57500.0,38.0,Car,4178.0,Yes,Yes,Yes
2014,2014 Audi A6 Specs: 4-Door Sedan quattro 3.0L TDI Premium Plus,57500.0,38.0,Car,4178.0,Yes,Yes,Yes
2014,2014 Audi A6 Specs: 4-Door Sedan quattro 2.0T Premium Plus,45200.0,29.0,Car,3957.0,No,No,Yes
2014,2014 Audi A6 Specs: 4-Door Sedan quattro 2.0T Premium,45200.0,29.0,Car,3957.0,No,No,Yes
2014,2014 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium Plus,43100.0,33.0,Car,3726.0,No,No,Yes
2013,2013 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium,42200.0,33.0,Car,3726.0,No,No,Yes
2013,2013 Audi A6 Specs: 4-Door Sedan quattro 3.0T Prestige,50400.0,27.0,Car,4045.0,Yes,Yes,Yes
2013,2013 Audi A6 Specs: 4-Door Sedan quattro 3.0T Premium Plus,50400.0,27.0,Car,4045.0,Yes,Yes,Yes
2013,2013 Audi A6 Specs: 4-Door Sedan quattro 3.0T Premium,50400.0,27.0,Car,4045.0,No,No,Yes
2013,2013 Audi A6 Specs: 4-Door Sedan quattro 2.0T Premium Plus,44400.0,30.0,Car,3891.0,Yes,Yes,Yes
2013,2013 Audi A6 Specs: 4-Door Sedan quattro 2.0T Premium,44400.0,30.0,Car,3891.0,No,No,Yes
2013,2013 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium Plus,42200.0,33.0,Car,3726.0,Yes,Yes,Yes
2012,2012 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium,41700.0,33.0,Car,3682.0,No,No,Yes
2012,2012 Audi A6 Specs: 4-Door Sedan quattro 3.0T Prestige,49900.0,28.0,Car,4045.0,Yes,No,Yes
2012,2012 Audi A6 Specs: 4-Door Sedan quattro 3.0T Premium Plus,49900.0,28.0,Car,4045.0,Yes,No,Yes
2012,2012 Audi A6 Specs: 4-Door Sedan quattro 3.0T Premium,49900.0,28.0,Car,4045.0,No,No,Yes
2012,2012 Audi A6 Specs: 4-Door Sedan FrontTrak 2.0T Premium Plus,41700.0,33.0,Car,3682.0,Yes,No,Yes
2011,2011 Audi A6 Specs: 4-Door Avant Wagon quattro 3.0T Prem Plus,53310.0,26.0,Car,4255.0,Yes,No,Yes
2011,2011 Audi A6 Specs: 4-Door Sedan quattro 4.2L Prestige,59150.0,23.0,Car,4211.0,Yes,Yes,Yes
2011,2011 Audi A6 Specs: 4-Door Sedan quattro 3.0T Prestige,50200.0,26.0,Car,4123.0,Yes,Yes,Yes
2011,2011 Audi A6 Specs: 4-Door Sedan quattro 3.0T Premium Plus,50200.0,26.0,Car,4123.0,Yes,No,Yes
2011,2011 Audi A6 Specs: 4-Door Sedan quattro 3.0T Premium,50200.0,26.0,Car,4123.0,No,No,Yes
